index,fit,number of turbines,temparature=0.002,final tempareture=0,alpha=0.994,n=2000.0
0,0.0012914414887302446,171,0.002,1
1,0.0012871120974225886,172,0.001988,1
2,0.001291574291706806,171,0.001976072,0.9977444344111304
3,0.0012881086000769049,172,0.001964215568,0.9994928001100489
4,0.0012923803178155448,171,0.001952430274592,0.9973053484878213
5,0.0012933202943601722,171,0.0019407156929444479,0.996806189709881
6,0.001296703954910011,170,0.0019290713987867812,0.9950400745501214
7,0.0013004744038805343,169,0.0019174969703940606,0.9930556051920173
8,0.0013002464773567823,169,0.0019059919885716962,0.9931325899433614
9,0.0013003447298963289,169,0.001894556036640266,0.9930397794570784
10,0.001301169917512164,169,0.0018831887004204244,0.9925628906565442
11,0.001297632133411084,170,0.0018718895682179018,0.9943957538310912
12,0.0012972798484385648,170,0.0018606582308085943,0.994550304809942
13,0.0013006934548694094,169,0.0018494942814237427,0.9926836143522488
14,0.0012967506523707622,170,0.0018383973157352002,0.9947708082909762
15,0.0012964351779225568,170,0.001827366931840789,0.9949110723602239
16,0.0013005006248523498,169,0.0018164027302497443,0.9926561959784885
17,0.0012994887283279306,169,0.0018055043138682457,0.9931684975664641
18,0.0012990558843242565,169,0.0017946712879850363,0.9933669573806712
19,0.0012995129315889462,169,0.001783903260257126,0.9930725887227628
20,0.0012956137636768923,170,0.0017731998406955833,0.9952169418074689
21,0.00129546469122105,170,0.0017625606416514098,0.9952723135958131
22,0.0012914897108276663,171,0.0017519852778015014,0.9975044602647876
23,0.00128764898073429,172,0.0017414733661346923,0.9996917549403429
24,0.0012839535033749697,173,0.0017310245259378842,1
25,0.0012876531909052536,172,0.0017206383787822569,0.9978521269068821
26,0.0012883513814782597,172,0.0017103145485095634,0.9974319176373749
27,0.0012845355272201907,173,0.001700052661218506,0.9996577022347124
28,0.0012809533719476541,174,0.001689852345251195,1
29,0.0012846493329485371,173,0.0016797132311796878,0.997802066623761
30,0.0012845997035900569,173,0.0016696349517926097,0.9978184734895201
31,0.0012811774367448303,174,0.001659617142081854,0.999864999181625
32,0.0012778371585263435,175,0.0016496594392293629,1
33,0.0012779886865006873,175,0.0016397614825939867,0.9999075957235684
34,0.0012744295828105716,176,0.0016299229136984227,1
35,0.0012706164215073499,177,0.001620143376216232,1
36,0.0012675098432531448,178,0.0016104225159589347,1
37,0.0012671208892057802,178,0.001600759980863181,1
38,0.0012704807777076331,177,0.001591155420978002,0.9978906249019365
39,0.0012669736405070153,178,0.001581608488452134,1
40,0.0012701789192402903,177,0.001572118837521421,0.9979632497419865
41,0.0012732042121439782,176,0.0015626861244962926,0.9960208469870706
42,0.0012735974468108485,176,0.0015533100077493149,0.9957447622692929
43,0.0012774231942598872,175,0.001543990147702819,0.9932549616999179
44,0.0012736665466731324,176,0.0015347262068166022,0.995648517942941
45,0.001277116364838484,175,0.0015255178495757026,0.9933733447132103
46,0.0012735087297034912,176,0.0015163647424782485,0.9956995655075117
47,0.0012703641747652638,177,0.001507266554023379,0.9977530691746912
48,0.0012706003998890125,177,0.0014982229546992387,0.9975822201569543
49,0.001271447292551057,177,0.0014892336169710432,0.997000511337034
50,0.0012714607186355585,177,0.001480298215269217,0.9969733906751957
51,0.0012681003504635652,178,0.0014714164259776018,0.9992345615638919
52,0.001263999389901006,179,0.0014625879274217362,1
53,0.0012669419713410503,178,0.0014538123998572058,0.9979780021891771
54,0.0012668089929814832,178,0.0014450895254580626,0.9980576472760009
55,0.0012672275044244043,178,0.0014364189883053142,0.9977551884664692
56,0.0012671982732777325,178,0.0014278004743754824,0.9977620804337509
57,0.0012635823413918747,179,0.0014192336715292296,1
58,0.0012918787131470293,180,0.0014107182695000543,0.9801416951022806
59,0.0012884986734587795,181,0.001402253959883054,0.9823881609297893
60,0.0012890545525371666,181,0.0013938404361237555,0.981891132177967
61,0.0012924976118136545,180,0.001385477393507013,0.979346018803628
62,0.0012885345512090017,181,0.001377164529145971,0.9820446144536865
63,0.0012855058114116134,182,0.001368901541971095,0.9841121903017682
64,0.0012885927613833928,181,0.0013606881327192684,0.9817871806536753
65,0.0012920038593889362,180,0.0013525240039229528,0.9792055607021488
66,0.001291707827517061,180,0.0013444088598994152,0.9792969754080936
67,0.0012918818789842902,180,0.0013363424067400187,0.9790457940942123
68,0.0012887765499631542,181,0.0013283243522995787,0.9812118299087507
69,0.001288994904943317,181,0.0013203544061857811,0.9809372620432049
70,0.001289294010475111,181,0.0013124322797486664,0.9805997997975714
71,0.0012925725711162054,180,0.0013045576860701744,0.9780228283103817
72,0.0012933198332550446,180,0.0012967303399537534,0.9773282828872845
73,0.0012927679714026,180,0.0012889499579140308,0.9776114772179043
74,0.0012894883166539146,181,0.0012812162581665467,0.97998321966343
75,0.001285736554781813,182,0.0012735289606175474,0.9827545112086414
76,0.0012858106817174187,182,0.0012658877868538421,0.9825937822235851
77,0.00128564588110926,182,0.001258292460132719,0.9826183264894234
78,0.0012826599927163542,183,0.0012507427053719228,0.9848626804522982
79,0.0012795277218272958,184,0.0012432382491396913,0.9872562149609885
80,0.0012860782811826015,182,0.0012357788196448532,0.9819608332580104
81,0.001282957929231615,183,0.001228364146726984,0.9843502613810289
82,0.001281941255721493,183,0.0012209939618466222,0.9850764365830005
83,0.0012848607483498865,182,0.0012136679980755424,0.9826204839487764
84,0.0012812782694682644,183,0.0012063859900870893,0.9854385132705744
85,0.0012819589476024305,183,0.0011991476741465667,0.984792102810426
86,0.001277878752376486,184,0.0011919527881016872,0.9880775341721774
87,0.0012745533862102117,185,0.001184801071373077,0.9907829199744245
88,0.0012745372370022066,185,0.0011776922649448386,0.9907411279487278
89,0.0012780266985836712,184,0.0011706261113551696,0.9877368119667275
90,0.0012780478117989998,184,0.0011636023546870385,0.9876453264954987
91,0.0012782751571493935,184,0.0011566207405589164,0.987377118466453
