5213.47417933393,15.418225177102727
5533.83421933393,40.06130517710278
5854.19425933393,64.70438517710272
6174.5542993339295,89.34746517710272
6494.91433933393,113.99054517710277
1042.6328893339298,3.0966851771028416
1362.9929293339299,27.73976517710284
1683.3529693339299,52.38284517710284
2003.7130093339301,77.02592517710286
2324.0730493339306,101.66900517710286
2644.43308933393,126.31208517710283
2964.79312933393,150.95516517710286
3285.1531693339302,175.59824517710285
3605.51320933393,200.24132517710285
3925.8732493339307,224.8844051771029
4246.23328933393,249.52748517710285
4566.59332933393,274.17056517710284
4886.953369333931,298.81364517710284
5207.31340933393,323.45672517710284
5527.673449333931,348.0998051771029
5848.03348933393,372.74288517710283
6168.39352933393,397.38596517710283
6488.7535693339305,422.0290451771029
75.39199933392992,237.20594517710296
395.75203933392993,261.84902517710293
716.1120793339301,286.492105177103
1036.4721193339299,311.1351851771029
1356.83215933393,335.778265177103
1677.19219933393,360.4213451771029
1997.5522393339302,385.064425177103
2317.91227933393,409.707505177103
2638.2723193339298,434.35058517710297
2958.63235933393,458.99366517710297
3278.99239933393,483.63674517710297
3599.3524393339294,508.27982517710296
3919.7124793339303,532.9229051771031
4240.072519333929,557.5659851771029
4560.43255933393,582.209065177103
4880.79259933393,606.852145177103
5201.15263933393,631.495225177103
5521.5126793339305,656.138305177103
5841.87271933393,680.781385177103
6162.23275933393,705.424465177103
6482.59279933393,730.067545177103
69.23122933392992,545.2444451771031
389.5912693339299,569.887525177103
709.95130933393,594.5306051771031
1030.31134933393,619.173685177103
1350.67138933393,643.8167651771031
1671.03142933393,668.459845177103
1991.3914693339302,693.1029251771031
2311.7515093339302,717.7460051771031
2632.11154933393,742.3890851771031
2952.47158933393,767.032165177103
3272.83162933393,791.6752451771031
3593.1916693339294,816.3183251771031
3913.5517093339304,840.9614051771032
4233.91174933393,865.604485177103
4554.27178933393,890.2475651771031
4874.631829333931,914.8906451771031
5194.9918693339305,939.5337251771031
5515.351909333931,964.1768051771031
5835.7119493339305,988.8198851771031
6156.07198933393,1013.4629651771031
6476.432029333931,1038.1060451771032
63.07045933392991,853.2829451771032
383.4304993339299,877.9260251771032
703.79053933393,902.5691051771032
1024.1505793339297,927.2121851771032
1344.5106193339298,951.8552651771032
1664.8706593339298,976.4983451771031
1985.23069933393,1001.1414251771032
2305.5907393339303,1025.7845051771033
2625.95077933393,1050.427585177103
2946.31081933393,1075.0706651771031
3266.67085933393,1099.7137451771032
3587.0308993339295,1124.3568251771032
3907.3909393339304,1148.9999051771033
4227.7509793339295,1173.6429851771031
4548.11101933393,1198.2860651771032
4868.4710593339305,1222.9291451771032
5188.83109933393,1247.572225177103
5509.191139333931,1272.2153051771033
5829.55117933393,1296.8583851771032
6149.91121933393,1321.5014651771032
6470.27125933393,1346.1445451771033
